DELIV_ID,EST_TS,EST_DT,HR,MINUTE,STORE,DASHER_ID,D2R,DELIV_CLAT,LATE_FLG,MINUTES_TO_CANCEL,DELIV_CANCELLED_AT,CANCEL_FLG,COMPLAINT,REQ,MISS,SUB,FOUND,REVENUE,N_CATEGORY_TYPES,N_SUBS_TYPES,TOTAL_ITEMS
b5138547-5c5a-4d4e-96c4-4a2f5464c83c,2022-10-10 00:57:20,2022-10-10,0,57,DashMart1,8197878,0.7,0.216667,0,,,0,0,2,0,0,2,19.98,2,0,2
2bc57d72-5496-435a-8754-735bef67c35d,2022-10-10 00:55:19,2022-10-10,0,55,DashMart1,2983664,4.6,3.45,0,,,0,0,12,0,0,12,57.38,6,0,12
a443305e-c8ad-4348-ba9d-fa249f6394f6,2022-10-10 00:51:07,2022-10-10,0,51,Grocery2,16072547,9.316667,0.216667,0,,,0,0,2,0,0,2,39.45,1,0,2
92d42712-0121-47ac-b0d0-998044fd2500,2022-10-10 00:49:27,2022-10-10,0,49,DashMart1,17044520,5.016667,4.15,0,,,0,0,1,0,0,1,19.99,1,0,1
4d6fe68f-859f-48ac-a485-557609223bbd,2022-10-10 00:47:50,2022-10-10,0,47,DashMart1,945514,0.016667,0.35,0,,,0,0,2,0,0,2,19.98,1,0,2
9262cf1e-68c4-44d3-b447-ec17250eafa3,2022-10-10 00:47:13,2022-10-10,0,47,Grocery1,2446877,0.916667,0.266667,0,,,0,0,1,0,0,1,5.2,1,0,1
7e157081-0dc7-4aed-aae2-09be002153dd,2022-10-10 00:44:38,2022-10-10,0,44,Grocery1,15459075,9.3,1.533333,0,,,0,0,2,1,1,1,20.0,2,1,2
09815e2b-6cf4-4b37-9359-9fe67b19eda6,2022-10-10 00:41:35,2022-10-10,0,41,DashMart1,17044520,5.016667,10.516667,0,,,0,0,2,1,0,1,5.18,2,0,2
5fa0ec92-b543-429c-81de-843727a62ca9,2022-10-10 00:37:42,2022-10-10,0,37,DashMart1,20640362,1.083333,1.1,0,,,0,0,4,0,0,4,37.16,3,0,4
af00e3f7-bc04-4b4a-a756-cb9ea05c68e5,2022-10-10 00:34:48,2022-10-10,0,34,Grocery1,5456278,2.233333,0.183333,0,,,0,0,1,0,0,1,20.99,1,0,1
db409e79-4b13-4cef-a76d-728d4aefc8af,2022-10-10 00:33:06,2022-10-10,0,33,DashMart1,21915055,3.4,1.233333,0,,,0,0,4,0,0,4,13.46,2,0,4
fb2d1fd2-37ef-44b7-a2f6-54fc55580fdd,2022-10-10 00:31:35,2022-10-10,0,31,DashMart1,8841279,2.316667,2.683333,0,,,0,0,5,0,0,5,10.75,3,0,5
0657e4e6-41ba-4993-b410-39c926fd2367,2022-10-10 00:28:51,2022-10-10,0,28,DashMart1,5986752,2.766667,7.183333,0,,,0,0,1,0,0,1,8.29,1,0,1
3ad2bfc5-1d59-4f32-a691-9f7edaffa247,2022-10-10 00:26:34,2022-10-10,0,26,DashMart1,15104469,1.583333,0.116667,0,,,0,0,2,0,0,2,14.98,2,0,2
95648879-4c76-46d7-8631-9b275bd11d1e,2022-10-10 00:26:28,2022-10-10,0,26,DashMart1,1087964,5.433333,0.4,0,,,0,0,4,0,0,4,9.26,3,0,4
0c50b010-1b3f-4cfc-b307-aea89e6216e0,2022-10-10 00:24:22,2022-10-10,0,24,Grocery1,20813779,2.283333,11.366667,1,,,0,0,10,4,0,6,36.750000000000007,5,0,10
38c30ebd-deef-4dc0-af63-c48ab4c8e1be,2022-10-10 00:22:59,2022-10-10,0,22,Grocery1,5784382,0.65,0.516667,0,,,0,0,11,1,0,10,37.300000000000004,2,0,11
c8f41ead-d526-4e98-ae35-64be2b397756,2022-10-10 00:22:49,2022-10-10,0,22,Grocery2,3919502,15.65,3.5,0,,,0,0,20,4,2,16,127.55000000000001,12,2,20
94f6d722-baec-4558-baaa-00d3ffb06e69,2022-10-10 00:22:38,2022-10-10,0,22,Grocery1,11719782,1.533333,3.183333,0,,,0,0,5,0,0,5,12.6,2,0,5
933da3ed-b16b-444c-9a69-9eb32648c1c7,2022-10-10 00:18:13,2022-10-10,0,18,DashMart1,9401626,3.2,0.816667,0,,,0,0,6,0,0,6,23.240000000000002,4,0,6
2301a9be-83df-4bdf-ab0e-746f0209dd40,2022-10-10 00:17:51,2022-10-10,0,17,Grocery1,5356260,1.5,0.483333,0,,,0,0,6,0,0,6,47.699999999999996,4,0,6
5ad94511-7b4b-436b-9808-e90d3b80a5ca,2022-10-10 00:15:46,2022-10-10,0,15,DashMart1,20521956,2.2,0.15,0,,,0,0,6,0,0,6,22.939999999999998,3,0,6
99e66a79-fc77-487d-ae8b-8df7dfa95a43,2022-10-10 00:10:52,2022-10-10,0,10,DashMart1,20521956,4.233333,0.116667,0,,,0,0,4,0,0,4,16.16,2,0,4
852e8d77-4b7a-4352-8f4e-0543c9edbeb9,2022-10-10 00:10:18,2022-10-10,0,10,DashMart1,7009550,0.633333,0.1,0,,,0,0,4,0,0,4,17.759999999999998,2,0,4
8f2cac7e-39dd-4279-a317-836cb535dc5b,2022-10-10 00:08:38,2022-10-10,0,8,Grocery1,11428124,0.083333,0.25,0,,,0,0,1,0,0,1,2.05,1,0,1
02da2320-2213-4521-8de4-94e6ec4914ad,2022-10-10 00:07:29,2022-10-10,0,7,DashMart1,5061725,4.216667,4.2,0,,,0,0,1,0,0,1,9.99,1,0,1
97221b65-9a54-4300-8c10-2123f74f2d46,2022-10-10 00:03:54,2022-10-10,0,3,DashMart1,10668994,1.0,0.783333,0,,,0,0,7,0,0,7,25.43,2,0,7
2d65911d-a75d-47b4-b646-b12cf06ad091,2022-10-10 00:02:26,2022-10-10,0,2,DashMart1,14406265,5.116667,18.9,0,,,0,0,3,0,0,3,17.07,2,0,3
c5e847e1-62cd-4869-8e94-875ab28f619e,2022-10-09 23:57:31,2022-10-09,23,57,DashMart1,9484649,2.583333,3.583333,0,,,0,0,8,0,0,8,29.92,4,0,8
a6793703-0108-489e-8d5a-d6794c851ffb,2022-10-09 23:56:51,2022-10-09,23,56,DashMart1,12951597,7.116667,0.216667,0,,,0,0,5,0,0,5,15.05,3,0,5
fc3af7fa-7293-409f-9cda-ee5bc80e81d3,2022-10-09 23:54:03,2022-10-09,23,54,DashMart1,14922669,3.4,4.516667,0,,,0,0,3,0,0,3,15.77,2,0,3
bedf8b08-b6c5-40f0-8181-699621833ddd,2022-10-09 23:53:16,2022-10-09,23,53,DashMart1,10910871,2.8,15.866667,0,,,0,0,1,0,0,1,3.49,1,0,1
e21fcd22-4208-4215-8ed8-9d078608baf8,2022-10-09 23:51:55,2022-10-09,23,51,DashMart1,8050971,4.133333,8.516667,0,,,0,0,6,0,0,6,17.94,3,0,6
c5106279-db48-48b5-8f9d-2b0e097ecf1a,2022-10-09 23:51:28,2022-10-09,23,51,Grocery1,2446877,0.5,0.133333,0,,,0,0,6,3,2,3,43.0,2,2,6
4816a05e-e89f-4b04-81e6-cfe56d64e285,2022-10-09 23:42:41,2022-10-09,23,42,DashMart1,859523,2.616667,9.683333,0,,,0,0,2,0,0,2,13.68,2,0,2
e4061a76-88d1-48a3-b9da-3775382f65c3,2022-10-09 23:41:36,2022-10-09,23,41,DashMart1,10690366,1.166667,0.3,0,,,0,0,3,0,0,3,9.97,1,0,3
bea3d500-bfe6-4f0e-a8dd-fbea9559ab89,2022-10-09 23:40:33,2022-10-09,23,40,Grocery2,19768862,2.716667,0.15,0,,,0,0,2,0,0,2,21.85,2,0,2
63e3427a-312d-4478-98da-3f127ae8c40f,2022-10-09 23:34:03,2022-10-09,23,34,DashMart1,6636141,6.483333,26.816667,1,,,0,0,5,0,0,5,11.350000000000001,3,0,5
0aa9fa05-351b-4c14-92e4-a312273fd8a1,2022-10-09 23:32:22,2022-10-09,23,32,DashMart1,3704150,14.016667,14.916667,1,,,0,0,3,0,0,3,8.17,2,0,3
76011420-47ca-4b04-8506-800236ebcd8d,2022-10-09 23:26:54,2022-10-09,23,26,Grocery3,10185419,4.466667,1.166667,0,,,0,0,7,1,1,6,45.25,5,1,7
0e8a47e1-7f41-4aa2-8530-1de27ada0ace,2022-10-09 23:24:07,2022-10-09,23,24,Grocery2,1598855,5.65,4.966667,0,,,0,0,7,0,0,7,20.400000000000002,5,0,7
60869784-d725-4dc0-911c-c5d7a1e1c327,2022-10-09 23:23:26,2022-10-09,23,23,Grocery1,11428124,1.516667,7.683333,0,,,0,0,1,0,0,1,6.35,1,0,1
09dec5bc-d90e-40b7-8c70-e97c5e25968b,2022-10-09 23:23:21,2022-10-09,23,23,DashMart1,7009550,1.933333,9.433333,0,,,0,0,5,0,0,5,14.150000000000002,4,0,5
922e11fc-d5a9-4471-b47a-27bd4a4a8583,2022-10-09 23:19:27,2022-10-09,23,19,Grocery2,17376047,8.9,0.35,0,,,0,0,24,2,2,22,104.9,7,2,24
50097dac-f745-452e-81a0-38309b054fa0,2022-10-09 23:16:47,2022-10-09,23,16,DashMart1,3704150,14.016667,29.933333,1,,,0,0,5,0,0,5,10.25,2,0,5
4c3368e4-39f7-4cfe-99c9-09685a2bba7a,2022-10-09 23:14:37,2022-10-09,23,14,Grocery1,5356260,1.133333,0.433333,0,,,0,0,9,0,0,9,35.75,3,0,9
84d9a8b0-8571-46ed-a5b0-8b4ca46d42d9,2022-10-09 23:13:55,2022-10-09,23,13,DashMart1,10008949,6.966667,7.316667,0,,,0,0,5,0,0,5,24.15,3,0,5
8e68a0f8-9ec3-4665-a31f-bf135faa376d,2022-10-09 23:13:24,2022-10-09,23,13,Grocery1,5456278,0.066667,0.166667,0,,,0,0,2,0,0,2,8.25,1,0,2
a46902c1-d3ad-4d8b-b278-1829e6d86ae0,2022-10-09 23:12:10,2022-10-09,23,12,DashMart1,13482082,5.183333,8.65,0,,,0,0,4,0,0,4,19.86,2,0,4
95a396df-9eaf-4f84-956b-335781ab64d6,2022-10-09 23:11:11,2022-10-09,23,11,DashMart1,22716248,6.3,3.133333,0,,,0,0,2,0,0,2,12.98,2,0,2
954a1d43-14b1-40c5-8ad8-54bb802a541a,2022-10-09 23:08:35,2022-10-09,23,8,DashMart1,3393878,0.85,0.366667,0,,,0,0,11,0,0,11,58.890000000000008,5,0,11
7c2e0ce3-008c-4104-8891-f5becf34b093,2022-10-09 23:08:10,2022-10-09,23,8,DashMart1,17666428,7.666667,0.183333,0,,,0,0,9,0,0,9,28.909999999999997,2,0,9
cc5b098e-4755-40f8-86bb-f662087ee4d6,2022-10-09 22:57:15,2022-10-09,22,57,DashMart1,2232087,8.466667,21.666667,1,,,0,0,4,0,0,4,13.36,4,0,4
c5b2aaef-77a0-4d50-8cfa-6b1f417205b5,2022-10-09 22:54:43,2022-10-09,22,54,DashMart1,,,,0,58,2022-10-09 19:53:35.000000 UTC,1,0,3,0,0,3,17.07,2,0,3
c4405764-50dd-41f3-abd3-1f0022fed356,2022-10-09 22:53:18,2022-10-09,22,53,DashMart1,10125033,3.483333,18.816667,0,,,0,0,3,0,0,3,14.17,2,0,3
2bacc4b0-c186-47b6-8f27-b25659df1ec8,2022-10-09 22:53:04,2022-10-09,22,53,DashMart1,14071761,3.233333,8.533333,0,,,0,0,4,0,0,4,21.060000000000002,1,0,4
6ac7f78b-faa8-40e0-838d-fad458b8fafb,2022-10-09 22:52:40,2022-10-09,22,52,DashMart1,19119337,2.766667,13.166667,1,,,0,0,1,0,0,1,3.99,1,0,1
37e617c1-10d6-4487-b7d2-7c6d0ebcaef1,2022-10-09 22:49:34,2022-10-09,22,49,DashMart1,14071761,3.233333,8.533333,0,,,0,0,1,0,0,1,12.99,1,0,1
9e2e9866-7f8e-453a-800d-7a54d440b345,2022-10-09 22:49:09,2022-10-09,22,49,DashMart1,5562466,6.116667,9.683333,0,,,0,0,2,0,0,2,4.78,1,0,2
0a746fd7-2dc0-4dcd-b43e-644e7f39bc1a,2022-10-09 22:45:12,2022-10-09,22,45,Grocery3,3948958,5.233333,8.633333,0,,,0,0,3,0,0,3,16.4,2,0,3
eee9a69d-6a99-4f1a-ba31-fc229bd5111f,2022-10-09 22:43:56,2022-10-09,22,43,DashMart1,20193359,1.616667,1.75,0,,,0,0,6,0,0,6,19.44,4,0,6
684aaba7-a5ae-49e1-99fe-0aa77d688ed5,2022-10-09 22:42:55,2022-10-09,22,42,Grocery2,6619837,9.15,2.183333,0,,,0,0,3,0,0,3,23.5,1,0,3
75dd9ff5-a16c-4566-94ed-b42890ef6690,2022-10-09 22:42:26,2022-10-09,22,42,DashMart1,20823820,3.066667,6.483333,0,,,0,0,6,0,0,6,37.64,4,0,6
b13a0bea-6bd3-46c4-bf3d-4e82ab1967a5,2022-10-09 22:39:02,2022-10-09,22,39,Grocery1,4175070,2.216667,0.1,0,,,0,0,3,0,0,3,14.05,2,0,3
e4b0d41a-0be0-4e3a-b2fd-f51d81e7756c,2022-10-09 22:38:54,2022-10-09,22,38,Grocery1,8688484,4.983333,12.633333,0,,,0,0,2,0,0,2,7.9499999999999993,2,0,2
775770d4-1c74-411d-831d-cb3f3eabf82d,2022-10-09 22:38:31,2022-10-09,22,38,DashMart1,7078865,5.516667,18.966667,0,,,0,0,1,0,0,1,4.99,1,0,1
ca6ea0e2-4d93-4396-8bfc-78759fc2daa0,2022-10-09 22:36:36,2022-10-09,22,36,Grocery1,7831637,9.233333,0.65,0,,,0,0,15,2,2,13,24.799999999999994,2,2,15
8275698f-f04c-46c6-a9ec-9ff3060fb7b8,2022-10-09 22:36:12,2022-10-09,22,36,Grocery1,18002956,0.216667,10.45,0,,,0,0,4,2,2,2,23.849999999999998,4,2,4
7f5159d4-45aa-48ff-974e-a2e714b6266a,2022-10-09 22:34:01,2022-10-09,22,34,DashMart1,20823820,3.066667,16.183333,0,,,0,0,2,0,0,2,12.48,2,0,2
c629a4b1-68d2-4d7d-a19d-1daff9dfb0a0,2022-10-09 22:33:37,2022-10-09,22,33,Grocery1,18711893,0.383333,7.366667,0,,,0,0,9,2,2,7,53.300000000000004,3,2,9
3384f42d-586a-4d8d-96f3-c1de947b38b9,2022-10-09 22:31:11,2022-10-09,22,31,Grocery1,20812527,7.833333,1.066667,1,,,0,0,7,2,0,5,35.85,5,0,7
5821d531-5b05-41c2-84ff-392c986eda41,2022-10-09 22:30:37,2022-10-09,22,30,DashMart1,10910871,0.85,0.683333,0,,,0,0,9,0,0,9,40.810000000000009,6,0,9
9a158b2a-3d5e-4492-9d71-ed74de4ee747,2022-10-09 22:29:23,2022-10-09,22,29,Grocery1,5356260,1.783333,0.116667,0,,,0,0,12,4,2,8,80.85,6,2,12
8bfa78e6-b728-4bd7-8ec2-d95a277bc90d,2022-10-09 22:29:09,2022-10-09,22,29,Grocery2,1553126,7.183333,0.266667,0,,,0,0,6,0,0,6,16.3,3,0,6
21453750-4f37-4a9e-9c3a-56cde7965910,2022-10-09 22:28:16,2022-10-09,22,28,DashMart1,10678466,3.066667,13.65,0,,,0,0,2,0,0,2,9.379999999999999,2,0,2
1ca2bf7a-626b-4e7f-a92c-34b26c243bae,2022-10-09 22:25:02,2022-10-09,22,25,Grocery1,1341996,2.433333,0.116667,0,,,0,0,10,1,1,9,43.15,6,1,10
e081f23f-0d3a-4141-9f29-66d31f3adfc7,2022-10-09 22:24:14,2022-10-09,22,24,Grocery1,2446877,0.083333,0.233333,0,,,0,0,8,0,0,8,61.04,5,0,8
1419c42c-9e4c-49e9-ba51-1650b0ddd4b3,2022-10-09 22:22:46,2022-10-09,22,22,DashMart1,19119337,7.75,1.766667,0,,,0,0,3,0,0,3,16.57,3,0,3
68fe7e4f-3c8b-4488-b92e-547ec924e486,2022-10-09 22:21:37,2022-10-09,22,21,Grocery1,11428124,0.1,0.3,0,,,0,0,26,3,3,23,87.5,7,3,26
861578c4-3c0c-47f3-be76-ccf32a6e4d9f,2022-10-09 22:17:27,2022-10-09,22,17,Grocery1,6394139,1.416667,5.083333,0,,,0,0,1,0,0,1,3.1,1,0,1
26e9ecec-5a19-4b89-abbc-4cd7e8d285db,2022-10-09 22:16:58,2022-10-09,22,16,Grocery1,5456278,2.433333,0.216667,0,,,0,0,7,2,2,5,35.349999999999994,7,2,7
01d4eefc-0965-4cd2-8fab-ded0674f3a5c,2022-10-09 22:15:52,2022-10-09,22,15,Grocery2,20415041,3.2,3.866667,0,,,0,0,1,0,0,1,4.6,1,0,1
ed7facd4-ebeb-4ba0-8641-17e22c010816,2022-10-09 22:15:32,2022-10-09,22,15,Grocery1,4536186,2.516667,8.35,0,,,0,0,2,1,0,1,7.3,1,0,2
af03fcb4-3136-4067-b432-b85258d02ea9,2022-10-09 22:15:03,2022-10-09,22,15,Grocery2,1598855,12.6,1.2,0,,,0,0,6,0,0,6,33.5,4,0,6
bb74ad1c-cb7c-43ef-bc95-ae182c3b2c0d,2022-10-09 22:10:56,2022-10-09,22,10,Grocery1,10900987,4.5,6.016667,0,,,0,0,2,0,0,2,4.8,1,0,2
6d3dc4ed-5c00-4eaf-b757-f91169a7593d,2022-10-09 22:09:42,2022-10-09,22,9,DashMart1,13500830,1.733333,1.0,0,,,0,0,3,0,0,3,12.370000000000001,3,0,3
b1f59b9e-7f8b-40fe-bf1e-f982c217df61,2022-10-09 22:09:22,2022-10-09,22,9,DashMart1,13500830,1.733333,1.0,0,,,0,0,3,0,0,3,22.569999999999997,3,0,3
90cc4e6c-566c-459b-90d4-4e90a492f2e5,2022-10-09 22:08:45,2022-10-09,22,8,Grocery2,3919502,2.533333,1.533333,0,,,0,0,24,1,0,23,115.55,7,0,24
33ee3d72-95ff-4cc7-b4c5-d5ebffca4964,2022-10-09 21:58:36,2022-10-09,21,58,DashMart1,15288595,5.383333,18.5,0,,,0,0,3,0,0,3,37.17,2,0,3
29bb6a5d-8a8e-4d5e-b337-ae8ade88e378,2022-10-09 21:57:23,2022-10-09,21,57,Grocery1,10667699,7.65,6.416667,0,,,0,0,4,1,0,3,13.15,3,0,4
8e28097d-4105-4c5d-ad7a-6475f4a9ae5e,2022-10-09 21:56:57,2022-10-09,21,56,DashMart1,10910871,0.083333,0.1,0,,,0,0,7,0,0,7,17.23,2,0,7
2955f7e6-84b4-47e0-a63e-99a54741fb15,2022-10-09 21:50:08,2022-10-09,21,50,DashMart1,,,,0,,,0,0,1,0,0,1,3.99,1,0,1
59635219-1726-4401-9367-7501a047ec09,2022-10-09 21:46:39,2022-10-09,21,46,DashMart1,1398521,7.083333,5.366667,0,,,0,0,3,1,0,2,21.270000000000003,2,0,3
bf0da9be-f59d-4ae3-a188-e1fddd43921c,2022-10-09 21:42:58,2022-10-09,21,42,Grocery1,18711893,1.716667,2.05,0,,,0,0,5,0,0,5,27.4,2,0,5
c06052d1-1e4c-4c6e-911a-a6361e0ccaca,2022-10-09 21:42:10,2022-10-09,21,42,Grocery1,2877610,7.0,0.233333,0,,,0,0,10,0,0,10,61.55,5,0,10
06162b83-9aca-4262-b679-7c9dd45cfa0f,2022-10-09 21:41:30,2022-10-09,21,41,Grocery2,4768980,7.833333,0.133333,0,,,0,0,5,0,0,5,17.09,3,0,5
6b7c9bca-8610-43b9-b3d7-ee39d406479a,2022-10-09 21:40:36,2022-10-09,21,40,Grocery3,17991940,3.5,0.333333,0,,,0,0,2,0,0,2,19.35,2,0,2
ca6b4c4f-1315-4d0b-b5a5-e53dad79edbb,2022-10-09 21:40:06,2022-10-09,21,40,DashMart1,14808968,10.666667,32.35,1,,,0,0,1,0,0,1,10.99,1,0,1
c59d3113-624f-4f0b-b000-74055556e64d,2022-10-09 21:39:31,2022-10-09,21,39,DashMart1,12148943,5.483333,0.633333,0,,,0,0,2,0,0,2,12.28,1,0,2
969d6fdd-b237-47fe-99ca-b5c2370c49b7,2022-10-09 21:38:17,2022-10-09,21,38,Grocery1,2446877,3.283333,0.216667,0,,,0,0,4,1,0,3,28.3,2,0,4
3476cc66-7c83-4c00-b292-8554b6d5a3e4,2022-10-09 21:38:01,2022-10-09,21,38,DashMart1,9401626,3.45,3.5,0,,,0,0,2,0,0,2,10.68,2,0,2
513e6643-7878-49b9-8ad4-a18c9c570e17,2022-10-09 21:37:58,2022-10-09,21,37,DashMart1,10910871,0.633333,0.15,0,,,0,0,2,0,0,2,10.48,2,0,2
bd90aa1d-f1a5-42d1-a485-c092d014a76f,2022-10-09 21:29:50,2022-10-09,21,29,Grocery2,20827401,2.733333,2.316667,0,,,0,0,4,0,0,4,9.2,2,0,4
3fc36ee8-72b2-44b3-bfc4-b406be7b2408,2022-10-09 21:29:31,2022-10-09,21,29,Grocery3,863342,5.333333,1.15,0,,,0,0,5,0,0,5,37.75,4,0,5
aeae0e7a-b750-4d44-9ffd-27195def20c8,2022-10-09 21:29:12,2022-10-09,21,29,Grocery1,3928183,4.516667,6.1,0,,,0,0,12,1,1,11,39.6,6,1,12
f943d4a2-f463-4f5f-9b05-e6485ecff2a6,2022-10-09 21:28:17,2022-10-09,21,28,Grocery1,10726849,6.266667,23.8,1,,,0,0,11,2,1,9,70.4,4,1,11
cebe6422-7f3d-4e12-8065-9db8565e80a5,2022-10-09 21:28:14,2022-10-09,21,28,Grocery1,16990594,3.066667,0.166667,0,,,0,0,6,1,1,5,40.0,3,1,6
96eb704f-7f3a-4d27-a4f0-c5dcef7382dd,2022-10-09 21:26:44,2022-10-09,21,26,Grocery1,5518115,2.883333,0.116667,0,,,0,0,7,2,2,5,24.299999999999997,3,2,7
80e69cf7-38a4-4a35-8306-6c3b99e2091d,2022-10-09 21:19:58,2022-10-09,21,19,DashMart1,7750906,7.133333,2.166667,0,,,0,0,2,0,0,2,13.98,2,0,2
5df0c85b-46b5-427f-9812-175181dea95b,2022-10-09 21:15:13,2022-10-09,21,15,Grocery1,7831637,11.416667,0.45,0,,,0,0,9,0,0,9,54.149999999999991,4,0,9
6110dc57-ee94-4e87-bb84-83bcf42a05bb,2022-10-09 21:11:19,2022-10-09,21,11,DashMart1,12474574,5.116667,16.716667,0,,,0,0,2,0,0,2,5.48,1,0,2
a49c0996-cefe-434b-b410-301201926b05,2022-10-09 21:09:54,2022-10-09,21,9,DashMart1,9053125,2.65,3.516667,0,,,0,0,1,0,0,1,1.99,1,0,1
509fbb9c-62e7-450b-97cd-d4d9c0230348,2022-10-09 21:07:26,2022-10-09,21,7,Grocery1,3348411,5.333333,1.466667,0,,,0,0,5,0,0,5,19.900000000000002,3,0,5
143d63f9-7f84-4913-839e-bb2f4febd3a8,2022-10-09 21:06:20,2022-10-09,21,6,DashMart1,,,,0,5,2022-10-09 17:11:56.000000 UTC,1,0,2,0,0,2,9.58,2,0,2
04b43a00-b880-407b-9c0c-2d23bfd46f2e,2022-10-09 21:05:52,2022-10-09,21,5,Grocery1,2446877,0.0,0.183333,0,,,0,0,7,0,0,7,33.9,5,0,7
7a2276b0-be05-4352-895d-133ead90aa28,2022-10-09 21:05:11,2022-10-09,21,5,DashMart1,12474574,5.116667,20.733333,0,,,0,0,3,0,0,3,13.77,3,0,3
e080c5fe-df1d-48aa-8607-c3a163b0436b,2022-10-09 21:05:00,2022-10-09,21,5,DashMart1,6655408,5.15,5.883333,0,,,0,0,8,0,0,8,31.32,4,0,8
49873eb3-80d9-4552-9006-ad0812e4e04f,2022-10-09 21:04:21,2022-10-09,21,4,DashMart1,20111223,4.483333,9.266667,0,,,0,0,4,0,0,4,14.76,3,0,4
cfef1f37-e9da-4e78-983f-fc0757f47b5b,2022-10-09 21:00:48,2022-10-09,21,0,DashMart1,9401626,0.733333,3.5,0,,,0,0,4,0,0,4,15.060000000000002,2,0,4
824e2a99-1e37-4b7e-a9e8-d9eaee52fddf,2022-10-09 20:59:32,2022-10-09,20,59,DashMart1,10910871,1.933333,0.366667,0,,,0,0,3,0,0,3,13.97,3,0,3
175b3487-eedf-4d50-ab37-17384beab2c3,2022-10-09 20:57:59,2022-10-09,20,57,Grocery1,19329737,22.15,2.466667,0,,,0,0,1,0,0,1,2.95,1,0,1
c55868d5-a5e8-453a-b581-2ccf13820566,2022-10-09 20:52:15,2022-10-09,20,52,DashMart1,17895515,5.716667,3.133333,0,,,0,0,1,0,0,1,12.99,1,0,1
ee667cd9-9a03-4ca0-892c-0620f74806bd,2022-10-09 20:47:31,2022-10-09,20,47,Grocery3,3950711,11.683333,6.8,1,,,0,0,6,3,2,3,39.2,2,2,6
6535c3f1-2ba4-4533-b417-05d1c1b97681,2022-10-09 20:46:16,2022-10-09,20,46,DashMart1,10935880,4.316667,9.533333,0,,,0,0,1,0,0,1,10.25,1,0,1
a8aed283-6dcd-4d4b-ada0-1e57e839b849,2022-10-09 20:45:50,2022-10-09,20,45,Grocery1,706257,14.666667,1.766667,0,,,0,0,6,1,1,5,40.4,4,1,6
a410ed8f-d012-469a-98a5-66927bf78c12,2022-10-09 20:45:15,2022-10-09,20,45,DashMart1,18909397,9.616667,0.266667,0,,,0,0,4,0,0,4,20.46,4,0,4
11e1644a-a238-4ddd-ba59-95034d30ce83,2022-10-09 20:44:09,2022-10-09,20,44,Grocery1,18711893,5.616667,1.15,0,,,0,0,9,2,1,7,39.55,4,1,9
bc0a6e4b-6247-4fe3-abb8-662d9c3a4022,2022-10-09 20:43:28,2022-10-09,20,43,DashMart1,20554679,3.766667,8.95,0,,,0,0,1,0,0,1,2.19,1,0,1
a868488e-03c2-4dc7-8624-fc366c6fd1e3,2022-10-09 20:38:10,2022-10-09,20,38,DashMart1,8197878,0.033333,0.35,0,,,0,0,3,0,0,3,14.97,3,0,3
a8aa15fb-e558-4973-b38b-6a8339925b01,2022-10-09 20:37:23,2022-10-09,20,37,DashMart1,14337009,3.45,0.133333,0,,,0,0,2,0,0,2,15.48,2,0,2
78b31852-95a5-4d18-8a0f-054f530cfc12,2022-10-09 20:36:09,2022-10-09,20,36,DashMart1,10910871,1.333333,3.116667,0,,,0,0,3,0,0,3,7.17,2,0,3
2a777662-53d5-4384-9824-900062173320,2022-10-09 20:35:09,2022-10-09,20,35,Grocery1,14985259,18.15,11.966667,0,,,0,0,1,1,1,0,9.2,1,1,1
4ec822d0-9e56-4e14-98db-59495c6e6294,2022-10-09 20:32:58,2022-10-09,20,32,Grocery1,5518115,1.566667,0.233333,0,,,0,0,6,0,0,6,24.25,5,0,6
a85f656b-7c62-4331-ba56-6a17693f55cc,2022-10-09 20:27:15,2022-10-09,20,27,Grocery1,10134768,0.083333,0.133333,0,,,0,0,7,1,1,6,19.7,3,1,7
39d4c1d0-6297-4d0c-a748-54a9dc626c20,2022-10-09 20:26:55,2022-10-09,20,26,Grocery1,1341996,3.05,0.333333,0,,,0,0,4,0,0,4,19.25,4,0,4
9c79244c-7f50-4f19-b70e-bc3d437d4dfb,2022-10-09 20:24:43,2022-10-09,20,24,Grocery3,4702046,8.3,1.333333,0,,,0,0,9,0,0,9,76.300000000000011,2,0,9
7f18a495-f2b5-47c0-b3b6-c5b272b52017,2022-10-09 20:22:27,2022-10-09,20,22,DashMart1,20554679,3.416667,2.45,0,,,0,0,5,0,0,5,17.25,3,0,5
3c00b854-acd4-4d7b-9d5f-4fb8a7908b4c,2022-10-09 20:15:20,2022-10-09,20,15,DashMart1,10910871,0.05,3.966667,0,,,0,0,1,0,0,1,23.99,1,0,1
1ddbfaa1-6462-4897-9bbe-f9376bbf0678,2022-10-09 20:15:08,2022-10-09,20,15,DashMart1,7744193,3.716667,9.0,0,,,0,0,3,0,0,3,19.27,2,0,3
a847f52a-e3d2-4dda-ac88-c74bca9d647e,2022-10-09 20:10:23,2022-10-09,20,10,DashMart1,3492415,7.333333,17.133333,0,,,0,0,4,0,0,4,12.26,2,0,4
9d4e008c-df9d-4168-8a85-1d292e181f6e,2022-10-09 20:07:48,2022-10-09,20,7,DashMart1,14079561,2.516667,0.083333,0,,,0,0,15,0,0,15,85.15,8,0,15
